"ONTOLOGY","TERM","N","DE","P.DE","FDR","SigGenesInSet","comp_id"
"CC","tertiary granule",164,33,8.36501836565745e-05,0.0513747776597838,"ADAM10,OLFM4,CHIT1,OSCAR,SIRPA,CTSS,CLEC12A,CLEC4C,ANO6,MCEMP1,CYFIP1,UBR4,FPR2,ARMC8,DBNL,LAIR1,LAMP1,LGALS3,TARM1,OLR1,SERPINB6,VPS35L,CD177,PTAFR,PTPRN2,STXBP2,TIMP2,TRPM2,ATP8B4,CD58,CD59,TMEM63A,CDA","Sputum_Neutrophilic"
"BP","defense response",1804,225,9.31116628612252e-05,0.0556807743910126,"TRIM10,RASGRP1,OPTN,TNIP1,MICU1,NOD1,ADARB1,TRIM38,CELF1,CXCR6,TRAF3IP2,ZMYND11,LILRB1,LILRB3,RIPK3,CHI3L1,VPS26B,LYST,NLRP3,SLAMF6,IL22RA2,CLNK,CLU,RNASE11,CCR6,CCR7,IL31RA,CREBBP,ADORA3,NEK7,SIRPA,CSF3R,NFAM1,CTSG,CTSS,DAB2IP,CYP19A1,DAPK1,AP1G1,DEFA4,CLEC4C,ANO6,MLKL,EIF4G1,AKT1,ETS1,EXT1,F12,PTK2B,DAGLB,RAB11FIP2,TRIM35,TAB2,GRAMD4,RFTN1,COTL1,FPR2,CDC42EP4,FPR3,LY96,PLD3,ALOX5,ACKR1,FYN,CERS6,LYG2,SERINC5,PRDX5,DHRS7B,ABHD12,TRAF3IP1,GFI1,GGT1,FOXP1,CRCP,STK39,GNG7,CCDC88B,METRNL,GPER1,TREML4,SETD2,NR3C1,TBK1,GSN,ZDHHC1,HCK,HK1,HLA-DRB1,AOAH,APP,RBPJ,TICAM2,IKBKB,IL2RA,IL5RA,IL7R,IL16,INHBA,IRAK2,IRF2,ITGAL,JAK1,ARG1,CCL4L1,LAMP1,LCK,LCN2,LGALS1,LGALS3,LGALS3BP,LPO,LSP1,MIR140,MIR145,MIR21,MEF2C,MAP3K5,MPO,ABCC1,EIF2AK4,MIAT,TARM1,MYO1C,NCF2,NEDD4,NFKB1,NFX1,NOTCH1,RNASE12,MIR378A,OLR1,P2RX7,PLAC8,SERPINA1,PIK3CD,TRIM34,ACP5,SETD4,RNF216,RBM47,PXK,APPL2,PSPC1,LGR4,PRB3,STAB2,RAB20,PRKCE,ASH1L,PRKCZ,PRKDC,DNAJC3,CRTAM,AZU1,SLAMF8,CAMK1D,CD177,PELI1,PTAFR,TMIGD3,WDFY1,PTPN1,NLRC4,RAB27A,BCL2,BCL2L1,TRIM27,BCL6,S100A9,S100A12,CCL18,MMP25,LYPD8,SKP2,BMP6,SLPI,CHID1,SRC,SRPK1,STAT3,STAT5B,ADAM17,TLR4,C1QB,TNFRSF1B,TRAF2,TRAF3,CCR2,UBA7,XRCC5,YWHAZ,ZNF148,TRIM26,LAPTM5,MCPH1,NLRX1,ZDHHC11,ATAT1,CCDC92,AKNA,APOL3,AKAP1,TRIM7,ITCH,ZDHHC18,RNF135,CUL3,SPINK7,ZNRF1,CST7,RNASET2,OASL,MARCO,TNFRSF11A,BCL10,TRIM15,TSPAN18,PSTPIP1,LARGE1,CD6,MAPKAPK2,AIM2,LY86,STX8,CD44,CD48,CD58,HDAC4,ZEB2","Sputum_Neutrophilic"
"CC","vesicle membrane",1224,199,0.000107624894986727,0.0618505893967779,"PDCD6,ABCC5,ABCB6,OPTN,TNK2,ADAM10,NDRG1,GPNMB,IQGAP2,AP3M2,TMED10,LILRB3,RAB31,ADAM30,CHRM2,AP3S1,BORCS5,CLCN6,SPPL3,SLC31A2,CPE,SIRPA,VTI1A,CSF3R,TMEM190,NFAM1,SLC38A9,ABCA13,VPS13B,CLEC12A,AP1G1,CLEC4C,ANO6,MCEMP1,SPRED2,RAB12,EPS15,TPCN2,MARCHF8,ADGRG3,ZNRF2,RAB11FIP2,INPP5F,EPN2,KIF1B,TAB2,FLT3,RHOBTB2,VPS39,UBR4,TSPAN15,FPR2,CORO1C,LY96,PLD3,GABARAPL1,GGA1,MYOF,BIN1,GPER1,GRB2,DBNL,CD274,ZDHHC1,ANXA2,ANXA6,HLA-DQA1,HLA-DRB1,HLA-DRB5,RAB37,TICAM2,IL7R,INPP4A,AQP7,IRAK2,ITGAL,ITPR1,ITPR2,KCNQ1,LAIR1,LAMP1,LGALS3,LRP2,ARRB1,TARM1,MYO1B,MSR1,MYO1C,NPC1,OLR1,ANKFY1,ATP6V1H,ATP6V1B2,SERPINB6,ATP6V1C1,PI4KA,YIPF1,LEPROT,PCSK4,PXK,CMTM6,MARCHF1,EPN3,PLEKHB2,VPS37C,APPL2,VPS53,SLC29A3,LAPTM4B,PI4K2A,PIP4P2,STAB2,RAB20,SCYL2,TMEM165,AZU1,PSAP,VPS35L,CD177,PTAFR,ELAPOR1,SORCS2,DENND1A,ZFYVE28,PTPRJ,PTPRN2,RAB27A,RAB5C,RAP2A,BCL2L1,CLIP1,SLC17A9,SELL,RBSN,MMP25,SH3GL1,SLC2A5,SLC6A9,SLC9A3,SNTB2,SORL1,STK10,BSG,TGFA,TLR4,TNFRSF1B,TRAF2,TRPM2,TYRP1,UBE2D3,LDLRAD4,RAB7A,MCTP1,ZDHHC11,LPCAT1,ATP8B4,SYNDIG1,WLS,RAB11FIP1,RUFY1,PHAF1,FER1L4,DNAJC5,DCSTAMP,SNX27,TMEM163,CAMK2D,CAMK2G,SBF2,DYSF,ITCH,MYCBPAP,ANKRD27,NCK2,RAB11FIP4,ZNRF1,ABCC11,STON2,MARCO,CPNE1,AP1M1,MVB12B,PIP4P1,SYNGR1,RAB11B,MS4A3,TM9SF2,SH3BP5,SLC4A8,RPH3AL,CD44,SEC24C,CD58,CD59,CD63,TMEM63A,LAPTM4A,PHACTR2,TBC1D5,RNF144A,PLEKHM1,SEC16A,DOP1B","Sputum_Neutrophilic"
"BP","regulation of lymphocyte activation",502,87,0.00010887271500929,0.0618505893967779,"RASGRP1,VAV3,GPNMB,MERTK,LILRB1,RIPK3,HHLA2,NLRP3,CLNK,CCR7,SIRPA,CTLA4,NFAM1,CTSG,AP1G1,DLG1,DUSP3,AKT1,FCHO1,SCRIB,FYN,IL4I1,CCDC88B,CD274,HLA-DQA1,HLA-DRB1,HLA-DRB5,TICAM2,IL2RA,IL7R,TNFRSF9,INHBA,INPP5D,ITPKB,ARG1,LAMP1,LCK,LGALS1,LGALS3,RHOH,MIR185,MIR21,SMAD7,MEF2C,TARM1,NEDD9,NFATC2,SHLD2,LAX1,PBRM1,PPP3CA,SIRPG,PAG1,PRKCZ,PRKDC,CRTAM,SLAMF8,PELI1,ZMIZ1,ARID1B,RARA,BCL2,BCL6,BID,SAMSN1,VSIR,MARCHF7,SMARCA2,SMARCC1,SMARCD1,SRC,BRAF,STAT5B,TLR4,TNFRSF1B,CCR2,NSD2,LAPTM5,DOCK8,RASSF5,ITCH,MAD1L1,NCK2,RUNX1,RUNX3,BCL10,CD6,CD86,CD38,TOX,TESPA1","Sputum_Neutrophilic"
"BP","Golgi to plasma membrane transport",57,19,0.000111826523329597,0.0619791686863843,"OPTN,RAB31,OSBPL5,CNST,ACSL3,EXOC6B,MACF1,GGA1,ATP2C1,ANK3,CCDC93,EXOC6,EXOC2,VPS35L,EXOC4,GOLPH3,SPTBN1,PHAF1,SEC16A","Sputum_Neutrophilic"
"CC","cytoplasmic vesicle membrane",1209,196,0.000116576929979407,0.0630736704012394,"PDCD6,ABCC5,ABCB6,OPTN,TNK2,ADAM10,NDRG1,GPNMB,IQGAP2,AP3M2,TMED10,LILRB3,RAB31,ADAM30,CHRM2,AP3S1,BORCS5,CLCN6,SPPL3,SLC31A2,CPE,SIRPA,VTI1A,CSF3R,TMEM190,NFAM1,SLC38A9,ABCA13,VPS13B,CLEC12A,AP1G1,CLEC4C,ANO6,MCEMP1,SPRED2,RAB12,EPS15,TPCN2,MARCHF8,ADGRG3,ZNRF2,RAB11FIP2,INPP5F,EPN2,KIF1B,TAB2,FLT3,RHOBTB2,VPS39,UBR4,TSPAN15,FPR2,CORO1C,LY96,PLD3,GABARAPL1,GGA1,MYOF,BIN1,GPER1,DBNL,CD274,ZDHHC1,ANXA2,ANXA6,HLA-DQA1,HLA-DRB1,HLA-DRB5,RAB37,TICAM2,IL7R,INPP4A,AQP7,IRAK2,ITGAL,ITPR1,ITPR2,KCNQ1,LAIR1,LAMP1,LGALS3,LRP2,ARRB1,TARM1,MYO1B,MSR1,MYO1C,NPC1,OLR1,ANKFY1,ATP6V1H,ATP6V1B2,SERPINB6,ATP6V1C1,PI4KA,YIPF1,LEPROT,PCSK4,PXK,CMTM6,MARCHF1,EPN3,PLEKHB2,VPS37C,APPL2,VPS53,SLC29A3,LAPTM4B,PI4K2A,PIP4P2,STAB2,RAB20,SCYL2,TMEM165,AZU1,PSAP,VPS35L,CD177,PTAFR,ELAPOR1,SORCS2,DENND1A,ZFYVE28,PTPRJ,PTPRN2,RAB27A,RAB5C,RAP2A,BCL2L1,CLIP1,SLC17A9,SELL,RBSN,MMP25,SH3GL1,SLC2A5,SLC6A9,SLC9A3,SNTB2,SORL1,STK10,BSG,TGFA,TLR4,TNFRSF1B,TRPM2,TYRP1,UBE2D3,LDLRAD4,RAB7A,MCTP1,ZDHHC11,LPCAT1,ATP8B4,SYNDIG1,WLS,RAB11FIP1,RUFY1,PHAF1,FER1L4,DNAJC5,DCSTAMP,SNX27,TMEM163,CAMK2D,CAMK2G,SBF2,DYSF,ITCH,MYCBPAP,ANKRD27,RAB11FIP4,ZNRF1,ABCC11,STON2,MARCO,CPNE1,AP1M1,MVB12B,PIP4P1,SYNGR1,RAB11B,MS4A3,TM9SF2,SH3BP5,SLC4A8,RPH3AL,CD44,SEC24C,CD58,CD59,CD63,TMEM63A,LAPTM4A,PHACTR2,TBC1D5,RNF144A,PLEKHM1,SEC16A,DOP1B","Sputum_Neutrophilic"
"BP","negative regulation of T cell activation",132,28,0.000128933365416925,0.068136785947307,"GPNMB,LILRB1,CTLA4,CTSG,DLG1,DUSP3,SCRIB,IL4I1,CD274,HLA-DRB1,IL2RA,ARG1,LGALS3,MIR21,SMAD7,TARM1,LAX1,PAG1,CRTAM,PELI1,BCL6,VSIR,MARCHF7,LAPTM5,ITCH,MAD1L1,RUNX1,RUNX3,CD86","Sputum_Neutrophilic"
"BP","negative regulation of lymphocyte activation",168,34,0.000165375425140079,0.0854088900200719,"GPNMB,MERTK,LILRB1,CLNK,CTLA4,CTSG,DLG1,DUSP3,SCRIB,IL4I1,CD274,HLA-DRB1,IL2RA,INHBA,INPP5D,ARG1,LGALS3,MIR185,MIR21,SMAD7,TARM1,LAX1,PAG1,CRTAM,PELI1,BCL6,SAMSN1,VSIR,MARCHF7,LAPTM5,RASSF5,ITCH,MAD1L1,RUNX1,RUNX3,CD86","Sputum_Neutrophilic"
"BP","vesicle-mediated transport",1523,245,0.000178132241739486,0.0899528235841797,"PDCD6,CDH13,RASGRP1,OPTN,TNK2,RAMP2,RAMP3,VAV3,MERTK,ARFGEF1,CES1,LILRB1,AP3M2,TMED10,RAB31,VPS26B,LYST,OSBPL5,CLNK,AP3S1,CLU,SIRPA,VTI1A,PHETA1,CSNK1D,CSNK1E,GSG1L,CTBP2,ABCA13,GRK2,GRK3,VPS13B,CNST,AP1G1,DOCK1,DOCK2,ANO6,ARHGAP27,RAB12,EPS15,ACSL3,TPCN2,FCER2,RAB11FIP2,AAK1,LMTK2,INPP5F,TRAPPC8,DENND3,EPN2,TRAK1,TMCC1,FNBP1,ERC1,KIF1B,TBC1D2B,FCHO1,CYFIP1,RHOBTB2,EXOC6B,DENND5A,EXOC7,MGRN1,NEDD4L,CLASP1,VPS39,SYNE1,MACF1,SCRIB,FPR2,CORO1C,SH3BP4,FYN,HEATR5A,DNM3,GGA1,GAPVD1,GDI2,ATP2C1,ARFIP1,BIN1,CLEC9A,SCARA5,ANK3,GRB2,DBNL,GSN,ANXA2,HCK,HPS1,IGF1R,APP,TICAM2,ITGAL,ATP9B,XKR5,LAMP1,LEPR,LGALS3,LGALS3BP,MYO18A,LRP2,LRP3,MIR185,ARRB1,MIA2,MKLN1,MYO1B,MSR1,MYH9,MYO1E,MYO5A,NCF2,NEDD4,SEPTIN2,NOTCH1,NPC1,ATP2A2,OLR1,P2RX7,P4HB,ITSN2,PRKN,SCARA3,ANKFY1,NBAS,ATP6V1H,ATP6V1B2,ATP6V1C1,PIK3CD,PI4KB,YIPF1,RIN2,HEATR5B,CCDC93,EXOC6,LEPROT,PXK,CMTM6,EPN3,VPS37C,APPL2,VPS53,PPP3CA,LAPTM4B,PPT1,SIRPG,PIP4P2,STAB2,RAB20,SCYL2,EXOC2,PRKCB,PRKCE,BIN3,APOBR,MAPK1,BCAP29,AZU1,SPHK2,VPS35L,CAMK1D,CD177,ERGIC1,PTAFR,PTEN,MIB1,RIC1,PTPN1,DENND1A,PTPRJ,EPS15L1,RAB27A,RAB5C,RALB,RARA,BCL2L1,TRIM27,EXOC4,ROCK1,S100A10,S100A13,SAG,UBE2O,GOLPH3,RBSN,WIPF3,ITSN1,SH3GL1,CREB3L2,SORL1,SPTBN1,SRC,BRAF,STXBP2,TLR4,TRAPPC10,CCR2,VAV2,EZR,LAPTM5,TVP23A,RAB7A,MCTP1,RIN3,SYNDIG1,RUBCNL,RAB11FIP1,RUFY1,PHAF1,CUBN,DNAJC5,SNX27,DYSF,PICALM,TRAPPC9,ITCH,FHIP1B,MYCBPAP,ANKRD27,RAB11FIP4,CUL3,SFT2D3,STON2,PLPP3,MARCO,NRP1,SYNJ2,CPNE1,AP1M1,HPS4,TSPAN18,SPAG9,PSTPIP1,SYNGR1,RAB11B,PDLIM7,MAPKAPK2,STX8,SLC4A8,RPH3AL,SEC24C,CD63,TBC1D5,PLEKHM1,ELMO1,FCHSD2,TBC1D4,RABGAP1L,SEC16A,DOP1B","Sputum_Neutrophilic"
"BP","positive regulation of immune response",719,111,0.000191898448470085,0.094797833544222,"RASGRP1,TNIP1,NOD1,VAV3,LILRB1,HHLA2,NLRP3,SLAMF6,CLNK,CLU,SPPL3,CCR7,CREBBP,NEK7,CTLA4,NFAM1,CTSG,CTSS,DAB2IP,AP1G1,DUSP3,ELF1,FCER2,RAB11FIP2,FCHO1,GRAMD4,RFTN1,FPR2,FPR3,LY96,FYB1,FYN,GCSAM,GFI1,FOXP1,TREML4,GRB2,RGCC,TBK1,CD274,HCK,HLA-DQA1,HLA-DRB1,HLA-DRB5,TICAM2,IKBKB,INPP5D,IRAK2,LAMP1,LCK,LGALS3,MIR140,MIR21,MEF2C,MOG,EIF2AK4,NFATC2,NFKB1,P2RX7,PDE4B,PDE4D,PIK3CD,PLA2G4A,RBM47,SHLD2,LAX1,APPL2,PSPC1,LGR4,PRKCB,PRKCE,PRKCH,PRKCZ,PRKDC,MAPK1,CRTAM,SPHK2,CD177,PELI1,PTAFR,WDFY1,PTPRJ,NLRC4,RARA,BCL2,SRC,BRAF,STAT5B,TLR4,C1QB,TRAF2,TRAF3,CCR2,VAV2,EZR,NSD2,XRCC5,LAPTM5,NLRX1,ATAT1,ITCH,RNF135,ZNRF1,OASL,BCL10,KLHL6,TRIM15,MAPKAPK2,CD86,AIM2,CD38,CD59,TESPA1","Sputum_Neutrophilic"
"BP","defense response to other organism",1189,149,0.000200853051065835,0.0971103134557452,"TRIM10,RASGRP1,OPTN,TNIP1,NOD1,ADARB1,TRIM38,TRAF3IP2,ZMYND11,LILRB1,RIPK3,VPS26B,LYST,NLRP3,SLAMF6,CLNK,CLU,RNASE11,IL31RA,CREBBP,NEK7,SIRPA,CTSG,CTSS,DAB2IP,DAPK1,AP1G1,DEFA4,CLEC4C,MLKL,AKT1,F12,RAB11FIP2,TRIM35,TAB2,GRAMD4,RFTN1,COTL1,FPR2,CDC42EP4,LY96,FYN,LYG2,SERINC5,TRAF3IP1,GFI1,FOXP1,CRCP,CCDC88B,GPER1,TREML4,SETD2,TBK1,GSN,ZDHHC1,HCK,HK1,RBPJ,TICAM2,IKBKB,IL7R,IRAK2,IRF2,JAK1,ARG1,CCL4L1,LAMP1,LCK,LCN2,LGALS3,LPO,MIR140,MIR21,MAP3K5,MPO,EIF2AK4,MIAT,TARM1,MYO1C,NCF2,NEDD4,NFKB1,RNASE12,P2RX7,PLAC8,PIK3CD,TRIM34,ACP5,RNF216,RBM47,APPL2,PSPC1,LGR4,PRB3,STAB2,RAB20,PRKCE,PRKDC,DNAJC3,CRTAM,AZU1,SLAMF8,CD177,PELI1,WDFY1,PTPN1,NLRC4,RAB27A,BCL2,BCL2L1,TRIM27,S100A9,S100A12,CCL18,LYPD8,SKP2,SLPI,CHID1,SRC,SRPK1,STAT5B,ADAM17,TLR4,C1QB,TRAF2,TRAF3,UBA7,XRCC5,YWHAZ,TRIM26,NLRX1,ZDHHC11,ATAT1,CCDC92,AKAP1,TRIM7,ITCH,ZDHHC18,RNF135,ZNRF1,RNASET2,OASL,MARCO,BCL10,TRIM15,PSTPIP1,CD6,MAPKAPK2,AIM2,LY86,STX8,CD58,HDAC4","Sputum_Neutrophilic"
"BP","positive regulation of immune system process",1044,155,0.000221993428319399,0.103345585821703,"RASGRP1,ADAM10,TNIP1,NOD1,VAV3,LILRB1,HHLA2,NLRP3,SLAMF6,CLNK,CLU,SPPL3,CCR6,CCR7,PPARGC1B,CREB1,CREBBP,NEK7,SIRPA,CTLA4,NFAM1,CTSG,CTSS,DAB2IP,AP1G1,DUSP3,ANO6,ELF1,AKT1,PTK2B,FCER2,RAB11FIP2,ACIN1,FCHO1,GRAMD4,RFTN1,FPR2,FPR3,LY96,FYB1,FYN,GCSAM,IL4I1,GFI1,FOXP1,STK39,CCDC88B,TREML4,GRB2,RGCC,TBK1,CD274,HCK,HK1,HLA-DQA1,HLA-DRB1,HLA-DRB5,APP,TICAM2,IKBKB,IL2RA,IL7R,INPP5D,IRAK2,ITPKB,ARG1,LAMP1,LCK,LGALS1,LGALS3,RHOH,MYO18A,MIR140,MIR145,MIR21,MEF2C,MOG,EIF2AK4,NEDD9,NFATC2,NFKB1,P2RX7,PDE4B,PDE4D,PIK3CD,PLA2G4A,RBM47,SHLD2,LAX1,PBRM1,APPL2,PSPC1,PPP3CA,LGR4,SIRPG,PRKCB,PRKCE,PRKCH,PRKCZ,PRKDC,MAPK1,CRTAM,SPHK2,CAMK1D,CD177,PELI1,ZMIZ1,PTAFR,ARID1B,RPTOR,WDFY1,PTPRJ,NLRC4,RARA,BCL2,BCL6,VSIR,SMARCA2,SMARCC1,SMARCD1,SRC,BRAF,STAT5B,STXBP2,ADAM17,TLR4,C1QB,TRAF2,TRAF3,CCR2,VAV2,EZR,NSD2,XRCC5,LAPTM5,NLRX1,ATAT1,PDGFD,SLC7A5,DCSTAMP,DOCK8,ITCH,RNF135,NCK2,ZNRF1,RUNX1,OASL,RUNX3,BCL10,KLHL6,TRIM15,CD6,MAPKAPK2,CD86,AIM2,CD38,CD59,TOX,TESPA1","Sputum_Neutrophilic"
"BP","negative regulation of leukocyte cell-cell adhesion",151,30,0.000222845172736465,0.103345585821703,"GPNMB,LILRB1,CTLA4,CTSG,DLG1,DUSP3,AKT1,SCRIB,IL4I1,CD274,HLA-DRB1,IL2RA,ARG1,LGALS3,MIR21,SMAD7,TARM1,LAX1,PAG1,CRTAM,PELI1,BCL6,VSIR,MARCHF7,LAPTM5,ITCH,MAD1L1,ADTRP,RUNX1,RUNX3,CD86","Sputum_Neutrophilic"
"CC","immunological synapse",45,16,0.000277055730576602,0.125916288432454,"VAV3,DLG1,DUSP3,SCRIB,IL4I1,NPTN,HLA-DRB1,LCK,LGALS3,RHOH,MYH9,NEDD9,CRTAM,PTPRJ,EZR,SNX27,BCL10,CD6","Sputum_Neutrophilic"
"CC","vacuolar lumen",175,36,0.000321201049960584,0.143117110966751,"GPC6,PADI2,TPP1,CSF3,CTSB,CTSG,CTSS,DYNC1H1,FMOD,PLD3,FTL,GCA,GALC,GALNS,GDI2,GLB1,GM2A,GNS,GYG1,ANXA2,HEXA,HEXB,ARG1,ARSB,MAN2B1,MPO,PLAC8,CPPED1,PPT1,MAPK1,DNAJC3,AZU1,PSAP,RETN,CHID1,CUBN,RNASET2","Sputum_Neutrophilic"
"BP","vesicle-mediated transport to the plasma membrane",149,37,0.000376150139872258,0.160860038024473,"OPTN,RAB31,OSBPL5,VTI1A,VPS13B,CNST,RAB12,EPS15,ACSL3,LMTK2,INPP5F,EXOC6B,VPS39,MACF1,SCRIB,GGA1,ATP2C1,ANK3,CCDC93,EXOC6,CMTM6,VPS53,EXOC2,VPS35L,DENND1A,EXOC4,GOLPH3,WIPF3,SORL1,SPTBN1,RAB7A,PHAF1,SNX27,ANKRD27,RAB11FIP4,RAB11B,SEC16A","Sputum_Neutrophilic"
"BP","regulation of cell morphogenesis",247,61,0.000382558464265426,0.160860038024473,"PLXNC1,DLC1,CFDP1,BAIAP2,CDC42EP3,GNA13,FMNL2,ARAP1,PDZD8,FGD4,CUX1,SH3D19,PRAG1,DLG1,AGO4,PTK2B,PLXND1,EPB41L3,KANK1,CYFIP1,NEDD4L,MACF1,CDC42EP4,CORO1C,FYN,GNA12,ARHGAP35,HCK,HEXB,MIR21,MKLN1,PALM2AKAP2,MYH9,MYH10,ITSN2,PALM,PRKN,BCL11A,PLXNA2,PLXNB1,PHIP,ARHGAP15,PRKDC,SMURF1,ATP10A,CPNE5,RREB1,SEMA4A,SRC,EZR,FMNL1,ANKRD27,NTNG2,ARHGEF7,LIMD1,SPAG9,ZMYM4,CPNE6,ARHGAP18,NHERF1,CD44,SLC23A2","Sputum_Neutrophilic"
"BP","establishment of lymphocyte polarity",16,9,0.000387195139532709,0.160860038024473,"TRAF3IP2,CCR7,DOCK2,SCRIB,GSN,MYH9,CRTAM,SNX27,DOCK8","Sputum_Neutrophilic"
"BP","regulation of leukocyte activation",593,96,0.000396393470438232,0.160860038024473,"RASGRP1,VAV3,GPNMB,MERTK,LILRB1,RIPK3,HHLA2,NLRP3,CLNK,CCR7,IL31RA,SIRPA,CTLA4,NFAM1,CTSG,AP1G1,DLG1,DUSP3,AKT1,FCHO1,SCRIB,FYN,IL4I1,CCDC88B,GPER1,CD274,HLA-DQA1,HLA-DRB1,HLA-DRB5,TICAM2,IL2RA,IL7R,TNFRSF9,INHBA,INPP5D,ITPKB,ARG1,LAMP1,LCK,LGALS1,LGALS3,RHOH,MYO18A,MIR145,MIR185,MIR21,SMAD7,MEF2C,TARM1,NEDD9,NFATC2,PLA2G4A,SHLD2,LAX1,PBRM1,PPP3CA,SIRPG,PAG1,PRKCZ,PRKDC,CRTAM,SLAMF8,SPHK2,CD177,PELI1,ZMIZ1,PTAFR,ARID1B,RARA,BCL2,BCL6,BID,SAMSN1,VSIR,MARCHF7,SMARCA2,SMARCC1,SMARCD1,SRC,BRAF,STAT5B,STXBP2,TLR4,TNFRSF1B,CCR2,NSD2,LAPTM5,DOCK8,RASSF5,ITCH,MAD1L1,NCK2,CST7,RUNX1,RUNX3,BCL10,CD6,CD86,CD38,TOX,TESPA1","Sputum_Neutrophilic"
"BP","mononuclear cell migration",204,38,0.000397501851934616,0.160860038024473,"ADAM10,RIPK3,PADI2,JAML,CCR6,CCR7,SIRPA,CTSG,ANO6,AKT1,EXT1,PTK2B,LRCH1,FLT1,PLCB1,FPR2,ALOX5,GCSAM,STK39,APP,ITGAL,CCL4L1,LGALS3,NEDD9,PIK3CD,PLEC,MAPK1,CRTAM,SLAMF8,PTPRO,S100A12,CCL18,STK10,ADAM17,TRPM2,CCR2,PDGFD,DOCK8,ADTRP,TNFRSF11A","Sputum_Neutrophilic"
